Event	ID	Name			Wwise Object Path	Notes
	546471590	DRAWBRIDGE2tapeDVoct2Frag14	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE2tapeDVoct2Frag14_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_cogwheel_cogwheel2and3contact\cog2frags\DRAWBRIDGE2tapeDVoct2Frag14		8009
	546857209	heart3cut	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\heart3cut_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_stonehitsspider\obj_spider_hitground_first\obj_spider_hitground\heart\heart3cut		3181
	547269770	branch_whoosh_TP07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\branch_whoosh_TP\branch_whoosh_TP07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_strikeFirstFrame\brach_whoosh\branch_whoosh_TP07		7752
	547641029	ElectroMagneticsMCbuzz	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\ElectroMagneticsMCbuzz_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_water\amb_evt_water_rain_machine_idle\dynamicObjects\buzz\ElectroMagneticsMCbuzz		48659
	547752027	rash113drips02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\rash113drips\rash113drips02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_crane_dripping\rash113drips\rash113drips\rash113drips02		6907
	547997951	mosqWingsMC02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\moscWingsMC\mosqWingsMC02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_insectIdleOnGround\mosqWings\mosqWingsMC02		43467
	549242330	wagonSqueakMonac03in	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\wagonSqueakMonac03in_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\trashWagon\trashWagon\trashWagonSqueackRoll\wagonSqueakMonac\wagonSqueakMonacIn\wagonSqueakMonac03in		5355
	549800166	gun_bulletsHitMISC_frag08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsHitMISC_frag08_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boxMisc\gun_impact_boxMisc\gun_bulletsHitMISC_frag08		8244
	549988544	Blood_Spray_11TPmc_10	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\spray\Blood_Spray_11TPmc_10_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\objects\zombieSnail\obj_zombiesnail_enterSun\bloodSpraySelect\Blood_Spray_11TPmc_10		40459
	550142143	Sparks_Arcing_cel02a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Sparks_Arcing_cel02a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_magnet1off\seq\att\sparkA\Sparks_Arcing_cel02a		1387
	552735532	BloodGutsSpill_S08HO_1TPmcCel01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\spill\2\BloodGutsSpill_S08HO_1TPmcCel01_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boy\BloodGutsSpill_S08HO_1TPmcCels\BloodGutsSpill_S08HO_1TPmcCel01		33336
	553151444	WingFlapsBirds1_SS01_59_148TPmc	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\WingFlapsBirds1_SS01_59_148TPmc_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_underground\sleeping\bird\env_underground_sleeping_birdFlyAway\WingFlapsBirds1_SS01_59_148TPmc		23516
	553197847	DRAWBRIDGE2tapeDVoct2Frag11	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE2tapeDVoct2Frag11_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_cogwheel_cogwheel2and3contact\cog2frags\DRAWBRIDGE2tapeDVoct2Frag11		8967
	553978893	dogWRwhine	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\animalWire\dogWRwhine_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_water\rain\creepBusDucking\env_water_rain_machine_creepStopAndTurn\dogWRwhine		6760
	555113356	wormBoxCloseSnap07EQ	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormMouth\wormBoxCloseSnap07EQ_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_reachForWormStart\env_wormeater_eatingOpen\wormBoxCloseSnap07EQ		6645
	558174179	BULLETSHE_TEFLOORGUNS039002TPmcEd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\BULLETSHE_TEFLOORGUNS039002TPmcEd_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\bulletShells\bulletShells\BULLETSHE_TEFLOORGUNS039002TPmcEd		222828
	558585702	fenderTPmcEQatt6dB_p17	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\fender\fenderTPmcEQatt6dB_p17_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\water\sewer\ropeBall\fenderImpact\fenderP\fenderTPmcEQatt6dB_p17		9452
	560975696	fenderRollFrag6dB07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\fenderRollFrag6dB07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ballance\ball\phy_old_balance_ballRoll\fenderRollFrag6dB\fenderRollFrag6dB07		16395
	562625130	apeUnderwaterPreLPtpDVRlpSeq3	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\apeUnderwaterPreLPtpDVRlpSeq3_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\underwater\underwater\apeUnderwater\apeUnderwaterPreLPtpDVRlpSeq\apeUnderwaterPreLPtpDVRlpSeq\apeUnderwaterPreLPtpDVRlpSeq3		22262
	564416876	Flesh_EyeBall_NF1516501TPmcFrag01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\BLOOD\snail\group2\Flesh_EyeBall_NF1516501TPmcFrag01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\env_achievementWorm_smash\eye\Flesh_EyeBall_NF1516501TPmc\Flesh_EyeBall_NF1516501TPmcFrag01		2292
	565813427	sfx_birdconvsil07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_birdconvsil07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_sliding_open\birdconvsil\sfx_birdconvsil07		33968
	572172806	EFX_INT_Car_Lift_01TPoctMCRdvLP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\EFX_INT_Car_Lift_01TPoctMCRdvLP_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\ladderWagon(3dAtThisLevel)\platform\env_old_tire_platformMoveUp\EFX_INT_Car_Lift_01TPoctMCRdvLP		86489
	574929999	SongsTune2lpConvKyrieAsiConvtailTPdvred	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\SongsTune2lpConvKyrieAsiConvtailTPdvred_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_modern\amb_sws_modern_lasersShooting_laserAction\SongsTune2lpConvKyrieAsiConvtailTPdvred\SongsTune2lpConvKyrieAsiConvtailTPdvred\SongsTune2lpConvKyrieAsiConvtailTPdvred		2216
	576705038	DRAWBRIDGE1tapeDVoctFrag13	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE1tapeDVoctFrag13_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_cogwheel1Rotate\cog1fragsPhy\DRAWBRIDGE1tapeDVoctFrag13		9308
	577347191	boy_stop_stone_01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_stop_stone_01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\run\runstop\runstop_landTakeoff_step1_drywet\runstop_landTakeoff_step1\runstop_land_step1_cliff\boy_stop_stone_01		1861
	579153087	cableway_impact01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\cablewayCuts\cableway_impact01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\modern\cable\cableway\phy_modern_cable_handleImpact\f\cableway_impact\cableway_impact01		12436
	579837491	Gun_bullets_hitConcrete_frag4	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Gun_bullets_hitConcrete_frag4_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\Gun_impact_concrete\Gun_bullets_hitConcrete_frags\Gun_bullets_hitConcrete_frag4		23848
	580954534	sfx_flaksSkovAntiSil	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_flaksSkovAntiSil_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\sitting\obj_spider_hitground_first\sfx_flaksSkovAntiSil		140938
	581575842	Asi01FluteTapeEqS1	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\levelMiscBacklog\Asi01FluteTapeEqS1_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\music\music\underground\music_underground_pursuing_deadBoyVisible\Asi01FluteTapeEqS1\Asi01FluteTapeEqS1		340668
	581933898	stageWagonCel07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\stageWagonCel07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ladderWagon\phy_city_ladderWagon\ladderWagonRoll\stageWagonCel07		12121
	583912079	fenderTPmcEQatt6dB_f20	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\fender\fenderTPmcEQatt6dB_f20_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\water\sewer\ropeBall\fenderImpact\fenderF\fenderTPmcEQatt6dB_f20		13001
	584344482	sfx_debris34woodCutDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_debris34woodCutDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\fort\phy_fort_jump_2ndTrap\phy_fort_jump_2ndTrap_rotate\treefall\sfx_debris34woodCutDVR		48184
	585744397	01susdvr13	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\01susdvr13_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_fort\amb_sws_fort_hanging_enterCave\01susDVRobject\01susDVRobject\01susdvr13		7197
	585764630	menuClickHarmGraceLowTP	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\menuClickHarmGraceLowTP_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\menu\menu\navigate\menuNavigateMenuBack\menuClickHarmGraceLowTP		5504
	586821523	BULLETSHE_TEFLOORGUNS039005TPmcEd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\BULLETSHE_TEFLOORGUNS039005TPmcEd_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\bulletShells\bulletShells\BULLETSHE_TEFLOORGUNS039005TPmcEd		187724
	587373377	DRAWBRIDGE1tapeDVoctFrag05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE1tapeDVoctFrag05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_cogwheel1Rotate\cog1fragsPhy\DRAWBRIDGE1tapeDVoctFrag05		8694
	587715393	STEAM_SHORT_RELE_60371506TPdv2	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\STEAM_SHORT_RELE_60371506TPdv2_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\conveyor\pistons\piston1\env_old_conveyor_piston1MoveDown\STEAM_SHORT_RELE_60371506TPdv2		67135
	588014223	gun_bulletsHitMISC_frag06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsHitMISC_frag06_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_boxMisc\gun_impact_boxMisc\gun_bulletsHitMISC_frag06		8084
	589593114	debristree03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\debristree03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_start\treefall2\treefall\treedebris\debristree03		6446
	590144117	boy_step_mud_jumpforward_03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boy_step_mud_jumpforward_03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\jump\jumpforward_drywet\jumpforward\jumpforward_puddle\boy_step_mud_jumpforward_03		5180
	590666456	boy_ropeSoftFastEQ07	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\boyClothes\boy_ropeSlow\boy_ropeSoftFastEQ07_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\boy\boy\boy_foley\boy_foley_materials\rope\boy_rope_up_grab\boy_rope_up_grab_chain\ropeFast\boy_ropeSoftFastEQ07		3770
	591132304	sfx_debris25earthEdMC	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_debris25earthEdMC_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_fort\crossingTraps\env_fort_crossing_firstTrapRobeBreaks\detach\sfx_debris25earthEdMC		6444
	591760970	mosqwire04twitterEnd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\mosqwire04twitterEnd_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_insectIdleInAir_stop\mosqwireTwitterEnd\mosqwire04twitterEnd		6802
	593821913	DOOR_JAIL_METAL_60833701tpOctCutED	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\jailDoorEDITS\DOOR_JAIL_METAL_60833701tpOctCutED_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\conveyor\pistons\piston2\env_old_conveyor_piston2HitTop\DOOR_JAIL_METAL_60833701tpOctCutED		28661
	594528204	hydrauLoopEd	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hydrauLoopEd_9352514E.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\balance\env_old_balance_ballBack\seq\hydrauLoopEd		24328
	595282603	CrashWoodDebris_S08IM_214TPdebrisDVRcel2mc	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\CrashWoodDebris_S08IM_214TPdebrisDVRcel2mc_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_old\amb_evt_old_wagonAction_saw\CrashWoodDebris_S08IM_214TPdebrisDVRcel1mc\CrashWoodDebris_S08IM_214TPdebrisDVRcel2mc		8422
	595798362	fenderRollFrag6dB01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\fenderRollFrag6dB01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ballance\ball\phy_old_balance_ballRoll\fenderRollFrag6dB\fenderRollFrag6dB01		8395
	601254850	doormetCel01averTapeDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\doormetCel01averTapeDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_old\amb_sws_old_rotatingIntro_rotate1start\doormet\doormetCel01averTapeDVR		155083
	601455814	GLASS_SMASH_LARG_60842401tapeDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\GLASS_SMASH_LARG_60842401tapeDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\hotel\env_city_hotel_oLetterImpact\seq\attack\GLASS_SMASH_LARG_60842401tapeDVR		21782
	601696727	gun_bulletsRico_frag01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gun_bulletsRico_frag01_99F1B818.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\impacts\gun_impact_metal\gun_bulletsRico_frag\gun_bulletsRico_frag01		12786
	603248634	sfx_birdconvsil08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\sfx_birdconvsil08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_start_sliding_open\birdconvsil\sfx_birdconvsil08		24789
	603250781	explosion24cutTPdvr	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\explosion24cutTPdvr_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\gun\blowUp\env_modern_lasersShooting_laserBlowUp\explosion24cutTPdvr		84532
	603611802	GraceLP02OctLPtapeDVRblur08msTPed	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\GraceLP02OctLPtapeDVRblur08msTPed_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_modern\box\env_modern_box_changeDownSurvive\GraceLP02OctLPtapeDVRblur08msTPed		188666
	605831120	bumbleWire06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\bumbleWire\bumbleWire06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_spider\amb_spider_cocoon_bumblebee\bumbleDelay\bumbleWire\bumbleWire06		20358
	606681665	hoistDown05rhyt	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\hoistDown05rhyt_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_underground\ropesAndDoors\set1\movement\env_underground_ropes_door1_moving_down\moving_down\hoistDown05rhyt		25742
	608356039	pipe_rotate_cel11	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\pipe\pipe_rotate_cel11_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_wobblyLadderRotate\pipe_rotate_cels\pipe_rotate_cel11		6335
	612909814	trashwagonRollMed01tapeMonacOctRoll30	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\trashwagonRollMed01tapeMonacOctRoll30_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\underground\trashWagon\trashWagon\trashWagonSqueackRoll\trashwagonRoll\trashwagonRollMed01tapeMonacOctRoll30		14289
	613850931	gracetraadTransDVhpSwell3	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\gracetraadTransDVhpSwell3_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\state ambience\AMBIENCE\amb_sws_city\amb_sws_city_hotel_zoomOut\graceSeq\graceTraadSeq\gracetraad2\gracetraadTransDVhpSwell3		90094
	614930060	wormTeeth05	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormTeeth\wormTeeth05_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_idleClose\wormTeeth01\wormTeeth05		3975
	617010519	apeWaterCel08	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\apeWaterCells\apeWaterCel08_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\gutter\amb_evt_city_start_gutter\apeWater\apeWaterCel08		5213
	617709891	animalStepWR03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\animalWire\animalStepWR03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_move\env_water_rain_machine_creepStep\animalStepWR03		931
	618540043	branch_break_mc_12	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\branch_break_mc\branch_break_mc_12_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\chase\obj_spider_spider_chase_stonehitsspider\branch_break_mc_12		19534
	619346543	metalRelSoft02beartTapeMonac	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalRelSoft02beartTapeMonac_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\objects\beartrap\bearrtap\ropeRelease\metalRelSoft02beartTapeMonac		5920
	619380682	Sparks_Arcing_cel06a	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Sparks_Arcing_cel06a_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_water\rain\env_water_rain_mahineChargedEnoughPreRainStop\sparkA\Sparks_Arcing_cel06a		4044
	619527509	obj_start_falling_axe_02	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\obj_start_falling_axe_02_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_underground\sleeping\bird\env_underground_sleeping_birdPecking\pecking\obj_start_falling_axe_02		2408
	620236721	branch_whoosh_TP04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\branch_whoosh_TP\branch_whoosh_TP04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\spider\spiderSITEspecific\body\obj_spider_spider_body_strikeFirstFrame\brach_whoosh\branch_whoosh_TP04		7946
	620279224	wormTeeth03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\final\wormTeeth\wormTeeth03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_mechanisms\wormeater\env_wormeater_idleClose\wormTeeth01\wormTeeth03		3926
	621076832	RAIN_DRIP_CLOSEmc06	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\waterRainObjects\RAIN_DRIP_CLOSEmc\RAIN_DRIP_CLOSEmc06_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_city\amb_evt_city_start_waterDrippingClose\RAIN_DRIP_CLOSEmc\RAIN_DRIP_CLOSEmc06		7025
	624775340	flies_wire2_04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\flies_wire2_04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_start\amb_evt_start_beartrap_fliesVOLsetByBylt\flies_wire2_01\flies_wire2_04		10214
	626476775	Hit_TireBounce3TPdvrMC2mf	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\Hit_TireBounce3TPdvrMC2mf_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\ballance\ball\phy_old_balance_ballImpact\mf\Hit_TireBounce3TPdvrMC2mf		5169
	627986390	traadfrog02cel03	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\traadfrog02cel03_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\ambience\ambience\event ambience\amb_evt_spider\amb_spider_chase_waterhole\amb_spider_chase_waterhole_(distant)\traadfrog02\traadfrog02cel03		1921
	628065554	metalRattleCel04	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\metalRattleCel04_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\saws\env_old_rotatingIntro_saw2\machinery\metalRattle\metalRattleCel04		15734
	628623647	FIREorgEd01tapeDVR	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\FIREorgEd01tapeDVR_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_old\rotatingIntro\env_old_rotatingIntro_rotate2stop\seq\FIREorgEd01tapeDVR		87804
	629897985	DRAWBRIDGE1tapeDVoctFrag01	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\DRAWBRIDGE1tapeDVoctFrag01_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\physics\old\cogwheel\phy_old_cogwheel_cogwheel1Rotate\cog1fragsPhy\DRAWBRIDGE1tapeDVoctFrag01		9415
	631607256	mosqwire10twitterStart	D:\jenkins\ws\wwise_v2019.1\limbo\Resources\audio\Limbo\.cache\Windows\SFX\mosqwire10twitterStart_345A21E4.wem		\Actor-Mixer Hierarchy\Default Work Unit\environment\env_city\insect\insect\env_city_insect_insectIdleInAir\mosqwireContinuousSeq\mosqwireContinuousSeq\mosqwireTwitterStart\mosqwire10twitterStart		2683
